id,name,type,parent_id,canonical,name_norm
f3de4f12-6fe7-4f91-b9bb-49906dacb49f,Golfe,COMUNA,4d204423-e249-411a-a150-7436a61a4569,Golfe,golfe
2ad1f09b-b5e9-448a-b1df-28b4c865e810,Golungo Alto,COMUNA,19ca811a-c5fb-4292-acfd-24d848ceec9b,Golungo Alto,golungoalto
2286d092-1199-44ca-8381-7f46ab0bcc8d,Gombe,COMUNA,01fd822b-d989-43bd-9b54-b3beda8ed27c,Gombe,gombe
c735d780-3944-417d-bea7-cf1f3a31c4e8,Gungue,COMUNA,82124ef8-4268-4c7e-b982-e61b845dfd8e,Gungue,gungue
5cff1060-21ba-45dc-8392-676c5b5593c6,Hengue,COMUNA,6e091ba4-75b4-4715-8c45-ac044edb3b0d,Hengue,hengue
133f841e-8657-47d2-b89f-2fe069417909,Huambo,COMUNA,366b8687-f578-403b-9b04-45950fda19bf,Huambo,huambo
af164b64-ed4c-43b5-9827-bbe6a5ebb640,Humbe,COMUNA,14af0d40-dd47-4b13-a75f-548e879c6f74,Humbe,humbe
ee5fec1e-c466-45c8-a56b-1297ddbf0743,Huíla,COMUNA,73589fba-52f0-4ec5-9eed-42168fa665aa,Huíla,huila
07de083e-2920-42f1-a650-8d46456d5477,Icoca,COMUNA,2f64cdd3-17fe-488b-a777-559bbc739931,Icoca,icoca
4e6cec7f-0da0-4e49-b951-001b29bc15ce,Impulo,COMUNA,8d2344fa-5565-4978-b351-6345ff2e20b9,Impulo,impulo
dc139177-ab40-4882-898b-0b32bc965a6c,Inhuca,COMUNA,e7b0b6d9-223b-4271-a4d2-b4a59d14fa7e,Inhuca,inhuca
da59b0b8-b85a-490e-b279-14962c69d76e,Iongo,COMUNA,e7969c25-4f59-4c8f-9886-714ee12b10a0,Iongo,iongo
7ed03e2f-b2d0-48d4-b6f5-0d81ecab04b2,Jamba Cueio,COMUNA,23073864-552d-499b-96ba-d247233d73b0,Jamba Cueio,jambacueio
434f675d-70a6-4aef-a78d-cef5ad7cb180,Jamba Mineira,COMUNA,37e72058-5e94-4a3b-abe8-67902e6cbe7a,Jamba Mineira,jambamineira
eccc0382-c857-42ac-b88c-0d38ac556859,Jau,COMUNA,1fe8cf5f-e966-4602-bdc3-fd509c54a5ef,Jau,jau
84600788-bd31-49ab-afc5-e726b99a6b38,Kikolo,COMUNA,5c5d5c34-a8fe-49ec-ba09-a88adbd7fedd,Kikolo,kikolo
6ffe4089-ff57-4a78-b88e-949d355eff36,Kilamba,COMUNA,bf56d257-ead4-4cce-b7fa-8918542777d7,Kilamba,kilamba
e880284a-27a4-456e-aca5-b8648022df36,Kima Kieza,COMUNA,4e743a97-706f-43ca-b45c-3c021ade4894,Kima Kieza,kimakieza
817f0dff-910c-4ce7-bb76-51bf877fe066,Kiwaba Nzoji,COMUNA,abe9f3f7-f00a-41fe-9783-5dfa4f87e622,Kiwaba Nzoji,kiwabanzoji
33f6e232-2f8f-495b-ae97-ecad6dacdd1d,Kunda Dya Baze,COMUNA,4b1cdefa-cde6-4938-b407-e41e242b5c6f,Kunda Dya Baze,kundadyabaze
99aaef07-73db-4c74-8e99-4c0ec273432b,Lemba,COMUNA,4b1cdefa-cde6-4938-b407-e41e242b5c6f,Lemba,lemba
f36d03f0-587f-436d-8e9d-1cb9a3f03886,Liangongo,COMUNA,fbe27617-b213-454b-a195-799907baf18f,Liangongo,liangongo
238dea71-9dff-4b91-ba11-22cebe4fd9b5,Lola,COMUNA,449c0eea-76c7-468b-8dd6-bb6cd058bdc9,Lola,lola
259cdacb-57a1-46aa-b467-233d325e9c36,Lombe,COMUNA,16574b4a-4510-4413-9d38-0315d0c695ba,Lombe,lombe
41d04e45-b21a-4dc8-b243-3e070b32dec3,Londuimbali,COMUNA,df39d14b-2fa7-4b38-b233-6e7a03eb6d95,Londuimbali,londuimbali
2536caaf-c36a-4e5c-8eef-c6261b79b394,Longa,COMUNA,4a11158d-5769-40ae-8bac-9bda6ae65825,Longa,longa
9c354f87-fd9c-4379-8c2d-3617bcf102fd,Longonjo,COMUNA,c2769d37-27c3-43d0-a3d2-92b71b7f3fe8,Longonjo,longonjo
52178895-71aa-48bb-8fe4-0b488eb52c4e,Lonhe,COMUNA,21c312e5-71d8-4e47-aade-ec8a119d55ba,Lonhe,lonhe
436980a7-3031-40b6-b73e-142dcdb2ca99,Luachimo,COMUNA,9968c5b6-8fa2-41f0-b1f4-cbb847cf3383,Luachimo,luachimo
65b050fc-4fce-46af-98de-b872e6dc0860,Luali,COMUNA,7d6aea5c-bcf3-463e-abe9-043cd4df163a,Luali,luali
db6cebc8-cb38-424c-a906-0fab11625b24,Luanga,COMUNA,5424c694-d7f8-422a-a358-503f5f051bcd,Luanga,luanga
613ac514-5f6d-4005-a2b4-5bd2beedac7d,Lubalo,COMUNA,117501fc-246a-4093-9c40-405d2e023193,Lubalo,lubalo
df32516b-97bf-42bf-b141-ba91b862f5a6,Lubango,COMUNA,73589fba-52f0-4ec5-9eed-42168fa665aa,Lubango,lubango
d614f452-1ce2-400e-8e57-9e2b408f6680,Lucala,COMUNA,dc83a030-ac42-4b20-ae93-ed9ad016d7e5,Lucala,lucala
ed0899d6-802c-41a3-ad4e-f439281c17ee,Lucapa,COMUNA,0c94ae6e-04ce-4982-86e4-1224581f716c,Lucapa,lucapa
470e6c2e-f3eb-4f2f-aa39-42e4aa8be2ab,Lucira,COMUNA,2e931241-1e84-40ea-ba74-8e50cfaaad0d,Lucira,lucira
f42c5f4b-e8c4-49de-8711-6ece2eb23ab7,Luena,COMUNA,ad7df181-0315-48bb-a05b-9228bcb949a7,Luena,luena
be7ee8fc-419f-4c62-beb1-68669e1b5789,Lufico,COMUNA,153767b6-5513-48c9-9468-5b38c28d26eb,Lufico,lufico
e1787fd7-16e4-4252-ae36-ad8f0b9867a1,Luia,COMUNA,5af88720-3b6a-4131-b0b3-46cf752a51dc,Luia,luia
1d76a185-632d-41fe-97c2-b425aaaba8d8,Lumbala Caquengue,COMUNA,b591175d-a078-4f6c-85b6-725fcd621e7e,Lumbala Caquengue,lumbalacaquengue
d5b55973-b5cd-4d50-b89e-bc8a995cd83c,Lumbala Nguimbo,COMUNA,6828f686-2d81-42d0-9bb3-96fc42a89ba4,Lumbala Nguimbo,lumbalanguimbo
66b8ec43-c875-438d-b5cf-d1797509f91c,Lunge,COMUNA,040cde04-72ed-4506-beb0-a607043d5195,Lunge,lunge
6e6047af-73ac-495a-82ab-9f83c68b2d46,Lupire,COMUNA,f2326eb5-cca4-43e8-970f-c1b9f3ddc914,Lupire,lupire
8fabf3c6-8626-4cc1-a4d4-971ce507e12a,Luquembo,COMUNA,bcbd0ee4-958b-4653-b125-88f41f973635,Luquembo,luquembo
fe6d37b6-01c6-42c8-b89a-61c7a05f684a,Lutembo,COMUNA,eac88883-93b0-4807-962b-d2cd7dfa8647,Lutembo,lutembo
4a0bd9a2-6c7c-443e-854b-cef6da90a036,Luvaca,COMUNA,a6d2fa52-6e59-4e27-9215-fa3b5982f228,Luvaca,luvaca
3f5a93cf-3ab8-4b07-8d49-21510fe32ab9,Luvemba,COMUNA,040cde04-72ed-4506-beb0-a607043d5195,Luvemba,luvemba
685ce053-6063-4742-9271-5a4fb1f9cbe6,Luvuei,COMUNA,eac88883-93b0-4807-962b-d2cd7dfa8647,Luvuei,luvuei
c3047ce6-725b-4c2b-97c6-d70dc58c812b,Lândana,COMUNA,bf7f1ad6-c5d5-41e6-84da-bc51eeb9249c,Lândana,landana
c3d776ab-50bc-4a05-92dd-81eabe7e6fe3,Lépi,COMUNA,c2769d37-27c3-43d0-a3d2-92b71b7f3fe8,Lépi,lepi
409cf936-e489-4e63-8312-8948e8db0464,Léua,COMUNA,fbe27617-b213-454b-a195-799907baf18f,Léua,leua
d3270515-8028-4883-8b38-3ad4551567d2,Lêmboa,COMUNA,47201005-3f04-43c7-81c4-508afde44775,Lêmboa,lemboa
63790b8e-91ea-4c4a-a030-c1e6a8192c2a,Lúbia,COMUNA,7d593369-123d-49ba-90b6-3d6137f12d20,Lúbia,lubia
e93bc3a4-f877-47b3-a982-bc526bd1dd52,Mabaia,COMUNA,6686b996-dbfa-42e5-8f6c-1fd4831b8d53,Mabaia,mabaia
12c62880-7f6f-4255-bad8-59c71237927f,Mabubas,COMUNA,2e801b10-c7bd-4feb-aee5-89c3d99b79b7,Mabubas,mabubas
658b2504-5c6f-416c-8672-61687bc4f910,Maca Mombolo,COMUNA,ff9729ab-8e40-44c4-8bf4-c9065f885e9c,Maca Mombolo,macamombolo
37bce2a5-0dba-415f-beda-1e6087203da8,Macocola,COMUNA,2960da5f-a381-4637-ba9d-fb7216cc365a,Macocola,macocola
1d671c44-bb0e-477c-bdbb-267d0b8ac094,Macolo,COMUNA,7b8c86d8-ea3d-43b0-94da-7f11822812da,Macolo,macolo
8b3cc777-a30c-4e48-ac70-240391c01297,Macondo,COMUNA,ed38ef7d-f5d5-4058-a4de-ff1efdaa2e19,Macondo,macondo
7fc16fae-0d31-47d9-9a38-6db387e978ea,Madimba,COMUNA,bf66b7f2-2fdc-48ec-9812-ad53b4b78969,Madimba,madimba
9e0d2e01-ca75-4b16-b5dc-4a4354f512dc,Malanje,COMUNA,16574b4a-4510-4413-9d38-0315d0c695ba,Malanje,malanje
0c93547b-c76b-4445-aaff-ed37c57af291,Malembo,COMUNA,058a30f4-eaaa-4f8e-82d4-4aa4cae71077,Malembo,malembo
3cdc1c37-f39f-4424-8268-cee9592fcb87,Malengue,COMUNA,d055f625-1515-4ec9-b09c-ba367227feac,Malengue,malengue
5c9f2f8e-7b41-4e8a-93ad-7888db4f22ae,Mamué,COMUNA,40fe85b0-3c92-476f-ab63-a619d3c632a8,Mamué,mamue
110652dd-aa07-4667-9d2a-6333e0ffe5e8,Mangando,COMUNA,4c29d51f-9124-4ba6-9373-892ea06823e2,Mangando,mangando
f9a17907-ae9d-4e51-80c4-8f03af8a9033,Maquela do Zombo,COMUNA,89ad7a1b-480a-4405-b04a-5c5f30cf284a,Maquela do Zombo,maqueladozombo
d8094238-2a4b-4523-b0fa-59ea1fe54192,Marimba,COMUNA,4c29d51f-9124-4ba6-9373-892ea06823e2,Marimba,marimba
5ef4c6ab-7506-4263-9a2f-acf43814c82c,Massangano,COMUNA,2afcffaa-6296-481e-8b4c-dae6591483a1,Massangano,massangano
1e4abefb-e392-4482-909e-ef619f672556,Massau,COMUNA,7b8c86d8-ea3d-43b0-94da-7f11822812da,Massau,massau
491ea9b9-a6fb-48d4-b684-45cee873f346,Maué,COMUNA,f6e02fa9-6c4e-4d43-bc59-860979473054,Maué,maue
df417353-4e8d-405f-aec2-c62e327c30cb,Mavengue,COMUNA,f6e02fa9-6c4e-4d43-bc59-860979473054,Mavengue,mavengue
451cd110-4350-47d7-8040-179ea1990db0,Mbanji Ya Ngola,COMUNA,5afa5dca-07ac-4e1a-a8d9-142d04d0d8f0,Mbanji Ya Ngola,mbanjiyangola
f69e46ad-73a3-407d-9e77-59a80f819599,Mbanza Kongo,COMUNA,bf66b7f2-2fdc-48ec-9812-ad53b4b78969,Mbanza Kongo,mbanzakongo
5ff5aa1c-42d4-4498-b03e-0b262ebffaee,Mbave,COMUNA,b10d75c5-ecf5-4d3c-9be9-36aa7fbe97dc,Mbave,mbave
3706f99a-b45d-41cd-9065-9af8d7f64a63,Micanda,COMUNA,8a707fbb-4e3d-454c-9080-bde435879a89,Micanda,micanda
d54ba4a5-2a81-40a0-aa37-aec995ca71c9,Milunga,COMUNA,2960da5f-a381-4637-ba9d-fb7216cc365a,Milunga,milunga
49f34ef9-53f9-471a-b968-ccd4b7ba6e05,Moma,COMUNA,eace203b-b85f-4387-ad62-7f01f1f0c309,Moma,moma
c1af2af1-1e10-45f8-abd0-8bb7df3ae4c4,Mona Quimbundo,COMUNA,3f58a102-f4e5-416a-b7fe-e8f4cc5b914f,Mona Quimbundo,monaquimbundo
c23ced6e-f557-4890-a0f3-d80db39614ca,Monte Belo,COMUNA,d6979483-3765-4110-86cc-6f8bb2065352,Monte Belo,montebelo
02931257-f0a3-4c7a-85da-ae5c199259eb,Mpala,COMUNA,6893c0ec-d4ad-46de-89b8-98ad2cb7404c,Mpala,mpala
cf448831-ba1a-419d-9dc3-e9697eb0efa7,Mucaba,COMUNA,ee14dad7-5ec8-4e94-8ca9-8b4a0cc17366,Mucaba,mucaba
52f5cd21-c683-4d74-9e0b-4f5bfc06a440,Mucope,COMUNA,14af0d40-dd47-4b13-a75f-548e879c6f74,Mucope,mucope
74fee7b6-3be8-4ccc-a6ad-44459841fca4,Mufuma,COMUNA,abe9f3f7-f00a-41fe-9783-5dfa4f87e622,Mufuma,mufuma
bcfac4a7-395d-4db6-9ea2-915ba45c9cbc,Muinha,COMUNA,50bdebd3-101c-488c-83c4-ca58d1f06a88,Muinha,muinha
1f7d8c67-5c25-4ece-8440-00c69f3f16ec,Muié,COMUNA,032b940f-1545-400d-81f6-0a20654bbc25,Muié,muie
8eda294a-350b-4c4f-9569-35cc6e13eef1,Mulondo,COMUNA,ab476cdc-b754-4446-8468-273d5ba51923,Mulondo,mulondo
b7ab6080-13c3-4b61-aca4-c911abcbc75a,Mumbondo,COMUNA,7f0429f3-dd13-49fd-b220-550ee9fb06c0,Mumbondo,mumbondo
e5c65dc7-d7b0-4ff7-b923-d315e6329042,Mumbué,COMUNA,4da810a2-7fcc-4846-ad00-06c5baee8c2a,Mumbué,mumbue
bad4b2c2-5264-498e-a1d6-cdb0b9249146,Mundundo,COMUNA,e32dbfb9-fd4b-4b37-b506-787d7648f095,Mundundo,mundundo
0be91974-2bbe-47e7-93a8-04b4d4eb93e0,Mungo,COMUNA,2ce85ec0-c404-4882-9b51-8dd2a1acb0fe,Mungo,mungo
928cb99d-95a9-40d3-a22b-8f946cdb4667,Munhango,COMUNA,018d8b7e-e426-4df4-94a0-71796c1b3a9a,Munhango,munhango
ed35c62e-597a-4cfd-bad7-29b671a9efe7,Mussende,COMUNA,30799438-bfc3-466d-bcf9-023005677bde,Mussende,mussende
3d648d5d-2a74-4f5d-9b96-6645235512e6,Musserra,COMUNA,fc1270c5-6ce4-4eab-bc56-899949198e41,Musserra,musserra
c25ab4f4-4a54-4cf9-9e0a-2c1c9fb5fb84,Mussuma Mitete,COMUNA,6828f686-2d81-42d0-9bb3-96fc42a89ba4,Mussuma Mitete,mussumamitete
e2e746f0-3415-4a53-8f7b-2cdfa26eb769,Mussungue,COMUNA,fe3cf43c-78f9-42fe-a0b1-855d2cd3840c,Mussungue,mussungue
21078738-149d-4562-bf78-eada5aa9dc6d,Mutumbo,COMUNA,4da810a2-7fcc-4846-ad00-06c5baee8c2a,Mutumbo,mutumbo
4627f9cf-43b8-456a-b1e7-1eaf4896f030,Muvuluege,COMUNA,117501fc-246a-4093-9c40-405d2e023193,Muvuluege,muvuluege
9edb5069-271d-4335-a0b9-2d63ea9a9f54,Muxaluando,COMUNA,632045da-005e-404a-87c4-944d5770e0b7,Muxaluando,muxaluando
b9eb0da8-fbd4-4497-a087-1caccafd4bf5,Muxima,COMUNA,7f0429f3-dd13-49fd-b220-550ee9fb06c0,Muxima,muxima
fdf20fa7-8999-48f4-a191-065ce77647b8,Máua,COMUNA,cbcd5aa8-db69-4688-add2-d0b5449a8e5b,Máua,maua
741006ce-a758-4575-a70a-ede2a0674f74,Môngua,COMUNA,4c48f4d4-535e-4496-85fb-0a219a2adc75,Môngua,mongua
66bce425-6ee0-47f3-8748-128b91014765,Nancova,COMUNA,91c75161-12e2-4ccf-9e7e-8f65774e3897,Nancova,nancova
376e3556-bd76-4c48-8342-ea16cd7f981f,Ndalatando,COMUNA,58b39f99-44bb-4797-90b5-b17c080f5a4e,Ndalatando,ndalatando
02e37774-2f9a-4800-80f0-78a13d3bd4a1,Necuto,COMUNA,e7b0b6d9-223b-4271-a4d2-b4a59d14fa7e,Necuto,necuto
f0f87bce-59e0-49a2-81e7-4f7f4df9a265,Negage,COMUNA,994953b0-d5db-4013-871b-31593f7dc326,Negage,negage
08246a3b-aca9-4db0-ac40-f156f3ddd780,Negola,COMUNA,98022069-c4ac-4702-a001-05076c1481af,Negola,negola
4480d6b7-849f-4afd-bae9-6b36c7c54d03,Nehone,COMUNA,4c048628-892c-4e6b-b087-31622522666c,Nehone,nehone
5f19781b-3625-4992-b5a8-b5441ab3dbde,Ngola Luiji,COMUNA,0a707eb1-6b07-4d73-aa22-4095d0e79170,Ngola Luiji,ngolaluiji
df7d16a5-3fdf-4917-b86c-39f33fa6c98c,Nharêa,COMUNA,d8590fbf-3f8c-4adf-9c73-8edb9eb21166,Nharêa,nharea
ffa889de-ed29-4e9c-b679-ceac4550e54a,Nova Esperança,COMUNA,c8e68c61-c7b5-45ab-be4e-023f0926ffa5,Nova Esperança,novaesperanca
42a971ea-ced0-4c35-89e0-2c4fc8d583fd,Nova Vida,COMUNA,4d204423-e249-411a-a150-7436a61a4569,Nova Vida,novavida
c8689775-3eb3-42b5-a127-e014ad042fa7,Nzage,COMUNA,8d993bd0-1a32-48c0-88c7-f4ad4fc67f77,Nzage,nzage
25ed26b6-0fa0-4f7d-acaf-33af0a12cb02,Nzeto,COMUNA,fc1270c5-6ce4-4eab-bc56-899949198e41,Nzeto,nzeto
01535c4e-2766-4c3f-a0f8-1943517aa24f,Nóqui,COMUNA,6893c0ec-d4ad-46de-89b8-98ad2cb7404c,Nóqui,noqui
91635117-4906-4ab5-a19c-682f35bd14d5,Ombala Yo Mungu,COMUNA,d80bea09-32da-4fa1-a95e-03f7e43984cf,Ombala Yo Mungu,ombalayomungu
0e72b0f7-e7af-4d92-b320-ad6bb73c567c,Ondjiva,COMUNA,4c48f4d4-535e-4496-85fb-0a219a2adc75,Ondjiva,ondjiva
3a619826-dd21-46f5-a3af-80aa4f9ab222,Otchinjau,COMUNA,121facc8-9bc3-4937-af05-24bad2f990a3,Otchinjau,otchinjau
49f88e57-fca2-492c-b27b-aa5e30cf3f60,Pango Aluquém,COMUNA,23274f0c-5046-4fd2-950f-4ed98a7d71c5,Pango Aluquém,pangoaluquem
954f4134-83e8-4eca-8183-92e970489faa,Paredes,COMUNA,5fad6578-e7e8-43b7-92c3-595b8a47a6ba,Paredes,paredes
a9b2495e-3a32-4dca-9bce-cf4912a052ed,Pedra de Feitiço,COMUNA,42cbe396-bd60-44f0-af03-0dfae6d95e7a,Pedra de Feitiço,pedradefeitico
a17e636c-cf7c-4a9f-ba43-c1c14d3a0d1f,Petecusso,COMUNA,47201005-3f04-43c7-81c4-508afde44775,Petecusso,petecusso
0abfa401-acb7-4d5b-bc4c-da29ab0748b3,Porto Amboim,COMUNA,62f269f3-3d6d-41b2-886c-7ce2fc96b5e2,Porto Amboim,portoamboim
d6cea2a3-96c3-42fb-857f-7bb49c82eaff,Quela,COMUNA,84c611fd-1c4c-4fd2-9751-95b8a0bd0bdc,Quela,quela
43252f67-c4b9-4b9e-988b-fa738fed364d,Quiage,COMUNA,ebe3e9a7-54ef-41cb-9280-f9b50cb13af7,Quiage,quiage
724047f5-0c29-476b-9e73-4dfdbcf69959,Quiangombe,COMUNA,dc83a030-ac42-4b20-ae93-ed9ad016d7e5,Quiangombe,quiangombe
b768dc72-aa07-4f07-b4a2-2e6659c43e9f,Quibala,COMUNA,baa7dddc-6602-4ffd-b26d-259bd54451de,Quibala,quibala
ee480d11-0e7a-455b-bef9-d6d1faca6350,Quibala Norte,COMUNA,fc1270c5-6ce4-4eab-bc56-899949198e41,Quibala Norte,quibalanorte
99d1bb81-9bbb-4be1-a75c-ffb4b479f70c,Quibaxe,COMUNA,5fad6578-e7e8-43b7-92c3-595b8a47a6ba,Quibaxe,quibaxe
d22bee2f-b0c8-4075-aeec-7625abdedbfd,Quibocolo,COMUNA,89ad7a1b-480a-4405-b04a-5c5f30cf284a,Quibocolo,quibocolo
eb94b01a-8769-4869-a383-922ca13c720a,Quicabo,COMUNA,2e801b10-c7bd-4feb-aee5-89c3d99b79b7,Quicabo,quicabo
f69aaed9-6ce6-45c0-8564-067d2a81c3cb,Quicombo,COMUNA,55d22a3e-ffd0-4811-9ec7-640994f5a758,Quicombo,quicombo
07a8ee4a-8feb-471f-8532-71ee19ccc551,Quiende,COMUNA,bf66b7f2-2fdc-48ec-9812-ad53b4b78969,Quiende,quiende
69353c29-f79b-4dc9-a2f7-02a458e0a699,Quifangondo,COMUNA,2d6d7e8d-61c0-4ba0-b754-1d60f5a144a1,Quifangondo,quifangondo
c398d903-b371-4759-8e51-15fc14ead49c,Quihita,COMUNA,6fab4a66-84d3-4d77-bbeb-08e4234c5999,Quihita,quihita
196c2984-ddc7-471b-8878-a09477a852e3,Quihuhu,COMUNA,1726ba93-44da-4e94-af55-ad2cf9e1cc36,Quihuhu,quihuhu
06d03240-130b-49ce-b826-4bbe8227704c,Quilengues,COMUNA,8d2344fa-5565-4978-b351-6345ff2e20b9,Quilengues,quilengues
3f7d180e-b2e7-4d73-80fb-1d2d55c307b8,Quilombo Quía Puto,COMUNA,19ca811a-c5fb-4292-acfd-24d848ceec9b,Quilombo Quía Puto,quilomboquiaputo
8b7692e6-96ea-448a-8ccd-658df75d1b24,Quilombo dos Dembos,COMUNA,92d12e20-a6a4-4411-a3fe-cd0c6ac5a968,Quilombo dos Dembos,quilombodosdembos
899e18d9-4484-4bb5-87a9-a5f9b490bc15,Quimbango,COMUNA,761854d8-18bb-46cf-baaa-da4d8c9c5ec0,Quimbango,quimbango
35cef045-441a-45e8-99ec-fa3ddff9b403,Quimbele,COMUNA,2f64cdd3-17fe-488b-a777-559bbc739931,Quimbele,quimbele
69d13844-7b22-4e6d-9122-32d8f60eb072,Quindeje,COMUNA,fed3ce72-3538-4833-878d-91bad44ae049,Quindeje,quindeje
99353a2f-41a8-49d0-8e02-25e9263bd41d,Quinguengue,COMUNA,1726ba93-44da-4e94-af55-ad2cf9e1cc36,Quinguengue,quinguengue
79825710-38d2-4992-b381-7dadcd600aa1,Quinsimba,COMUNA,1afbaddb-b974-4c29-8407-678582836b8b,Quinsimba,quinsimba
a04c131d-56b1-487e-abbd-47878b2c3ce1,Quinzau,COMUNA,1afbaddb-b974-4c29-8407-678582836b8b,Quinzau,quinzau
be3c3d3c-adfe-4db7-904b-a3d4d94877b4,Quipaxi,COMUNA,30799438-bfc3-466d-bcf9-023005677bde,Quipaxi,quipaxi
35d0d8ee-d73a-4aca-a5b2-45e624eb0f2d,Quipeio,COMUNA,6fb63bd4-df42-467d-a779-a11f667fd978,Quipeio,quipeio
26b3936c-29d5-4aa7-b7ff-5b21bf522da3,Quiquiemba,COMUNA,9bb8b64c-56cf-48eb-807f-c599216c5fa3,Quiquiemba,quiquiemba
1f6fa1fc-f342-4cc5-a081-e014df0b752e,Quirima,COMUNA,9bf0798a-550d-4b94-96ca-b496de8ce552,Quirima,quirima
e101b5ea-7c3c-4e96-aa23-37465035e04d,Quisseque,COMUNA,994953b0-d5db-4013-871b-31593f7dc326,Quisseque,quisseque
c6816da0-e258-4c3f-bcf6-431c270f1f57,Quitexe,COMUNA,2f438007-f144-422a-b527-9f25f965012b,Quitexe,quitexe
211ea6f0-16b9-4b58-9eab-fd89bc2597b1,Quivuenga,COMUNA,1681af5d-4837-4843-98ac-8d80eb5d4050,Quivuenga,quivuenga
746ef381-0041-45f1-bc1a-cdf099cc3526,Quixico,COMUNA,632045da-005e-404a-87c4-944d5770e0b7,Quixico,quixico
1bb690b4-85c5-4e79-8932-912e71d22352,Quixinge,COMUNA,7f0429f3-dd13-49fd-b220-550ee9fb06c0,Quixinge,quixinge
ec20d7bf-7496-4f80-95d4-f62941669f89,Ramiros,COMUNA,76b593c3-54e7-40f2-93c7-b0f8cdf97db7,Ramiros,ramiros
012af33a-f96b-4634-b2bd-d550f7c06b98,Rito,COMUNA,91c75161-12e2-4ccf-9e7e-8f65774e3897,Rito,rito
7a4e6ed2-c4d8-490f-8186-976df3faac49,Sacandica,COMUNA,7c267419-0607-48a0-ba32-66c4c7d0d82e,Sacandica,sacandica
3aa9e17a-0c4e-46bb-9fb8-ecc085bfd861,Sachinemuna,COMUNA,018d8b7e-e426-4df4-94a0-71796c1b3a9a,Sachinemuna,sachinemuna
ebfd61f5-a4fa-4eaa-aad8-80f09a6f5da1,Samba Caju,COMUNA,6f555a79-6b9b-4c7d-bb83-815f516da8a5,Samba Caju,sambacaju
e19d79e7-1a31-4f66-942f-a33ca090396c,Samba Lucala,COMUNA,6f555a79-6b9b-4c7d-bb83-815f516da8a5,Samba Lucala,sambalucala
15485c87-c90e-42bf-a274-bf69052c5c53,Sambo,COMUNA,5f53192b-dc1e-43fe-814b-37afc79f2bc6,Sambo,sambo
5284e520-f8ff-4e03-984b-ef5d3895b7a8,Samboto,COMUNA,5f53192b-dc1e-43fe-814b-37afc79f2bc6,Samboto,samboto
c206f38c-5ade-4e8a-a8a8-4e38bc277c68,Sande,COMUNA,278a2327-c81c-4ade-8f8b-1c4561b9d35f,Sande,sande
74022af1-15dd-4871-8d69-9e864fb599b7,Sanza Pombo,COMUNA,57cde214-fcb1-4d43-8af7-af5db5344f51,Sanza Pombo,sanzapombo
023bce26-be5d-4dda-8396-2277ab6e4ff4,Saurimo,COMUNA,3f58a102-f4e5-416a-b7fe-e8f4cc5b914f,Saurimo,saurimo
ec9e1823-7e3f-4458-b20d-67220c952dcf,Sautar,COMUNA,9bf0798a-550d-4b94-96ca-b496de8ce552,Sautar,sautar
4e57febe-5fe1-4a0b-90f8-59cadb88a148,Savate,COMUNA,37cb70fa-2bca-45b2-be9d-ef498fde4a9a,Savate,savate
f39f0270-f4d0-4cc8-a86b-9c66d2e6e394,Seles,COMUNA,12d6f83a-b5f7-40af-a10a-4f9095d798ad,Seles,seles
ded32728-a01b-4d5a-a43d-03ff53be7717,Sequele,COMUNA,2d6d7e8d-61c0-4ba0-b754-1d60f5a144a1,Sequele,sequele
c4b8ddde-cdca-404f-8866-0996a818208f,Sessa,COMUNA,6828f686-2d81-42d0-9bb3-96fc42a89ba4,Sessa,sessa
5f701bc1-1364-4028-9565-986d73374d58,Soma Cuanza,COMUNA,4da810a2-7fcc-4846-ad00-06c5baee8c2a,Soma Cuanza,somacuanza
65372659-7903-4b22-8057-8631ec5af803,Songo,COMUNA,1681af5d-4837-4843-98ac-8d80eb5d4050,Songo,songo
adc16f66-b064-4181-a1c2-088d715a006f,Soqueco,COMUNA,c271f989-afc0-4543-8128-72910a180a67,Soqueco,soqueco
902a3d82-1483-4d36-8605-7f98168eb216,Soyo,COMUNA,42cbe396-bd60-44f0-af03-0dfae6d95e7a,Soyo,soyo
201dc34f-7ccb-47c0-b51b-67685707921a,Sumbe,COMUNA,55d22a3e-ffd0-4811-9ec7-640994f5a758,Sumbe,sumbe
ce007aee-f40f-452f-adb3-4d50bbf58a73,São Pedro da Quilemba,COMUNA,d6d0ec80-a5e8-4953-87a2-eefa5c705b1a,São Pedro da Quilemba,saopedrodaquilemba
5ac78444-4a09-4390-bb83-2781161ed1a4,Tabi,COMUNA,2ae61c10-e558-4921-b8f8-de1edb86d5d9,Tabi,tabi
32e9779a-e244-4e5c-8492-f7a4fda7563b,Tando Zinze,COMUNA,058a30f4-eaaa-4f8e-82d4-4aa4cae71077,Tando Zinze,tandozinze
c5fb210d-867d-4224-8ee6-ae95ddabd84b,Tchicuaqueia,COMUNA,be90918c-d916-48da-be3f-59b6a01568b8,Tchicuaqueia,tchicuaqueia
0f0122d8-31d9-427f-bef1-5862b1c6e2b6,Terreiro,COMUNA,9bb8b64c-56cf-48eb-807f-c599216c5fa3,Terreiro,terreiro
90f0c08a-758a-48f5-b018-84923f50dfe5,Tomboco,COMUNA,1afbaddb-b974-4c29-8407-678582836b8b,Tomboco,tomboco
